path,blank_sim,id,contrast_factor,crop_bottom,test,task,activity
../../data/outputs/bookleta/activity2i/d9583-66934.jpg,0.83026695,d9583-66934,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-68251.jpg,0.8101646,65a68-68251,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-53802.jpg,0.97487724,9b50a-53802,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-68724.jpg,0.81120735,9508e-68724,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-69221.jpg,0.9610884,dbfa7-69221,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-67289.jpg,0.7737413,060f1-67289,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/94fd1-71367.jpg,0.84432966,94fd1-71367,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/214b9-71565.jpg,0.78629047,214b9-71565,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ce6fd-54313.jpg,0.9115356,ce6fd-54313,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/a718a-78470.jpg,0.94665736,a718a-78470,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-75077.jpg,0.794927,6544f-75077,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-74661.jpg,0.7470018,9b50a-74661,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-79047.jpg,0.7777858,b5b5f-79047,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-47261.jpg,0.7247522,9508e-47261,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-75204.jpg,0.9073669,39dc2-75204,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-74340.jpg,0.870042,6544f-74340,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-75288.jpg,0.97693485,b238c-75288,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/2953c-71101.jpg,0.86298203,2953c-71101,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-74742.jpg,0.5069138,6771d-74742,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-75506.jpg,0.8513002,6544f-75506,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-8292.jpg,0.6947798,6dcd4-8292,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/20479-35088.jpg,0.92486835,20479-35088,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-77803.jpg,0.8120463,dbfa7-77803,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-75191.jpg,0.7707749,9b50a-75191,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-1103.jpg,0.7919062,6dcd4-1103,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5c10-73111.jpg,0.8284085,d5c10-73111,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-1438.jpg,0.8607403,9508e-1438,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-72950.jpg,0.96113676,ea193-72950,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d9583-76259.jpg,0.8097002,d9583-76259,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-64865.jpg,0.7099947,65a68-64865,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-76418.jpg,0.8098633,9cf64-76418,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-2420.jpg,0.96392035,6dcd4-2420,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b560a-76805_Unmatched.jpg,0.77796566,b560a-76805_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-0753.jpg,0.8671093,6dcd4-0753,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/94fd1-71172.jpg,0.91395146,94fd1-71172,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-71024.jpg,0.7928615,bcb6d-71024,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2.jpg,0.7804822,4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21ac7-27262.jpg,0.87411994,21ac7-27262,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/a718a-71682.jpg,0.79148597,a718a-71682,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-7439.jpg,0.8035429,6dcd4-7439,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/214b9-75098.jpg,0.86571246,214b9-75098,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/214b9-70686.jpg,0.80982906,214b9-70686,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-71558 M.jpg,0.6781654,dee97-71558 M,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-80132.jpg,0.744645,dbfa7-80132,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ce6fd-67081.jpg,0.7496543,ce6fd-67081,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-73110.jpg,0.75912166,39dc2-73110,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-66910.jpg,0.7502291,39dc2-66910,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-78460.jpg,0.96320176,dbfa7-78460,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-74951.jpg,0.79875034,b5b5f-74951,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-78819.jpg,0.95502627,b5b5f-78819,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/fd6d5-RD-AM-4811.jpg,0.973637,fd6d5-RD-AM-4811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-77499.jpg,0.7316272,6771d-77499,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-74910.jpg,0.94996643,781e5-74910,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-52578.jpg,0.8809535,9cf64-52578,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-69433 M.jpg,0.9294301,dee97-69433 M,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-74433.jpg,0.8633573,6771d-74433,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21ac7-75119.jpg,0.89622426,21ac7-75119,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-1662.jpg,0.8479663,6dcd4-1662,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-73677.jpg,0.8693323,65a68-73677,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/20479-70510.jpg,0.83980775,20479-70510,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/fd6d5-RD-AR-4811.jpg,0.8654138,fd6d5-RD-AR-4811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-73294.jpg,0.81231016,dbfa7-73294,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-75262.jpg,0.88591355,9cf64-75262,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-78096.jpg,0.7819123,781e5-78096,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-78383.jpg,0.8307683,6771d-78383,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21ac7-75911.jpg,0.8112376,21ac7-75911,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-8900.jpg,0.8177538,6dcd4-8900,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-77429.jpg,0.7543414,781e5-77429,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-73129.jpg,0.93633276,9508e-73129,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-76893.jpg,0.79561454,ea193-76893,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b560a-76952_Unmatched.jpg,0.8081563,b560a-76952_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-74144.jpg,0.86405945,6544f-74144,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/3d919-66985.jpg,0.8696126,3d919-66985,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-71614.jpg,0.79192185,6771d-71614,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/a718a-73697.jpg,0.84038496,a718a-73697,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/326d8-76726.jpg,0.84504515,326d8-76726,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-71277.jpg,0.932971,d5183-71277,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-76524.jpg,0.7267026,d5183-76524,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-70668.jpg,0.73503685,6771d-70668,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-66158.jpg,0.7390103,bcb6d-66158,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-77060.jpg,0.9329559,b238c-77060,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/406e2-70547.jpg,0.7801843,406e2-70547,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b560a-77250_Unmatched.jpg,0.8532906,b560a-77250_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-70647.jpg,0.75946945,060f1-70647,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-0782.jpg,0.8439373,6dcd4-0782,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-5611.jpg,0.978687,6dcd4-5611,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-64546.jpg,0.74479336,dee97-64546,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-75426.jpg,0.8192657,ea193-75426,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-71595.jpg,0.9270391,4f5cb-71595,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-61628.jpg,0.7766824,dee97-61628,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-74506.jpg,0.7870309,ea193-74506,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-51927.jpg,0.8380312,dee97-51927,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-77880.jpg,0.7677905,6544f-77880,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-74551.jpg,0.7973819,6771d-74551,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/8e820-75623.jpg,0.66826606,8e820-75623,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/20479-73423.jpg,0.801723,20479-73423,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-74768.jpg,0.70612156,dee97-74768,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/326d8-74913.jpg,0.65147847,326d8-74913,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-78781.jpg,0.71552736,b238c-78781,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-76502.jpg,0.8634351,9b50a-76502,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/94fd1-71607.jpg,0.90646374,94fd1-71607,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-77966.jpg,0.81270933,dbfa7-77966,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-75590.jpg,0.8021642,ea193-75590,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/8e820-67145.jpg,0.709638,8e820-67145,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/a718a-79811.jpg,0.88084126,a718a-79811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-71542.jpg,0.85705245,b5b5f-71542,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/68332-74738_Unmatched.jpg,0.7062516,68332-74738_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-77829.jpg,0.6751704,b5b5f-77829,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d9583-75903.jpg,0.7551224,d9583-75903,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/94fd1-55311.jpg,0.7094951,94fd1-55311,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-76613.jpg,0.7822615,9b50a-76613,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/326d8-Redacted_04-12-12 A.jpg,0.81652874,326d8-Redacted_04-12-12 A,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/08d53-74137.jpg,0.73384714,08d53-74137,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-77589.jpg,0.7362262,b238c-77589,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/c6e72-75726.jpg,0.78880084,c6e72-75726,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/ea193-74945.jpg,0.98043203,ea193-74945,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/68332-75926_Unmatched.jpg,0.93494546,68332-75926_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-44653.jpg,0.7750033,65a68-44653,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-74662.jpg,0.96483517,4f5cb-74662,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/94fd1-71304.jpg,0.8480498,94fd1-71304,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-1175.jpg,0.8273504,060f1-1175,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-76290.jpg,0.84565574,6544f-76290,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/406e2-71944.jpg,0.7766637,406e2-71944,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-78282.jpg,0.81112045,b238c-78282,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/406e2-71945.jpg,0.8717268,406e2-71945,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-74317.jpg,0.69697666,bcb6d-74317,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-67706.jpg,0.8629726,65a68-67706,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-74653.jpg,0.9201703,6544f-74653,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-9138.jpg,0.7699133,060f1-9138,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-8178.jpg,0.75992376,6dcd4-8178,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-80287.jpg,0.8358235,b5b5f-80287,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-76327.jpg,0.697712,b238c-76327,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-50452.jpg,0.813399,6544f-50452,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/3ee42-32761-UM.jpg,0.8397876,3ee42-32761-UM,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/68332-70976_Unmatched.jpg,0.7219949,68332-70976_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21e0e-74411.jpg,0.81886333,21e0e-74411,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-75231.jpg,0.84639466,4f5cb-75231,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5c10-74025.jpg,0.8195682,d5c10-74025,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-75857.jpg,0.8242606,d5183-75857,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-75245.jpg,0.82360315,9b50a-75245,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-78250.jpg,0.6982299,9cf64-78250,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-7466.jpg,0.8212994,6dcd4-7466,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-9107.jpg,0.98319316,6dcd4-9107,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-76132.jpg,0.8630824,dee97-76132,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/68332-74589_Unmatched.jpg,0.8408195,68332-74589_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/99a7c-74570_UM.jpg,0.8701516,99a7c-74570_UM,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-74180.jpg,0.80322677,65a68-74180,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b02df-RD-NS472011.jpg,0.7564825,b02df-RD-NS472011,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-76355.jpg,0.8231767,39dc2-76355,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-80025.jpg,0.9242877,dbfa7-80025,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/8e820-75068.jpg,0.85570145,8e820-75068,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/3ee42-68082-UM.jpg,0.7824468,3ee42-68082-UM,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-72597.jpg,0.9012346,060f1-72597,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-77755.jpg,0.8246916,4f5cb-77755,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bb3e3-RD-KW-4811.jpg,0.97651136,bb3e3-RD-KW-4811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-76895.jpg,0.93755275,bcb6d-76895,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-80410.jpg,0.8315002,781e5-80410,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b560a-74943_Unmatched.jpg,0.8366157,b560a-74943_Unmatched,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-71576.jpg,0.7432481,9508e-71576,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/2953c-0218.jpg,0.8022058,2953c-0218,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-79472.jpg,0.8460299,781e5-79472,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21e0e-76767.jpg,0.69547683,21e0e-76767,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-73331.jpg,0.96951026,bcb6d-73331,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/c6e72-74748.jpg,0.6610478,c6e72-74748,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-80015.jpg,0.75610507,39dc2-80015,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-74311.jpg,0.9698705,bcb6d-74311,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-72595.jpg,0.88588965,6544f-72595,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/8e820-65849.jpg,0.9060164,8e820-65849,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-79095.jpg,0.79669994,dbfa7-79095,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-70590.jpg,0.8633037,6544f-70590,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5c10-70858.jpg,0.8621309,d5c10-70858,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-61601 M.jpg,0.85103965,dee97-61601 M,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/781e5-80411.jpg,0.95324993,781e5-80411,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-74634.jpg,0.829321,d5183-74634,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/cc508-75269.jpg,0.76198506,cc508-75269,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/3ee42-75666-UM.jpg,0.74551517,3ee42-75666-UM,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9508e-71601.jpg,0.8531158,9508e-71601,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b02df-RD-NS134711.jpg,0.67619854,b02df-RD-NS134711,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/214b9-72632.jpg,0.78372175,214b9-72632,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-75925.jpg,0.810389,d5183-75925,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6771d-68091.jpg,0.8676135,6771d-68091,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5183-74193.jpg,0.8104186,d5183-74193,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/39dc2-70737.jpg,0.8497231,39dc2-70737,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/2953c-68225.jpg,0.7462678,2953c-68225,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-7844.jpg,0.93659127,6dcd4-7844,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dbfa7-79083.jpg,0.6987241,dbfa7-79083,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-75096.jpg,0.8232388,9b50a-75096,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-75549.jpg,0.82047653,6544f-75549,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d9583-69730.jpg,0.6898691,d9583-69730,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21ac7-74688.jpg,0.95558536,21ac7-74688,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-74883.jpg,0.6653791,4f5cb-74883,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/fd6d5-RD-FM-4811.jpg,0.8262381,fd6d5-RD-FM-4811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-78281.jpg,0.67118204,9cf64-78281,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-2257.jpg,0.9705863,6dcd4-2257,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-76294.jpg,0.8307297,6544f-76294,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-72978.jpg,0.74883807,bcb6d-72978,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/a718a-71369.jpg,0.95938194,a718a-71369,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/4f5cb-75578.jpg,0.8071636,4f5cb-75578,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/bcb6d-76049.jpg,0.7585707,bcb6d-76049,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21e0e-71234.jpg,0.8574375,21e0e-71234,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-75211.jpg,0.85777634,b238c-75211,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5c10-68972.jpg,0.7202914,d5c10-68972,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-75417.jpg,0.8251456,b238c-75417,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-1603.jpg,0.692886,6dcd4-1603,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/20479-50312.jpg,0.7303432,20479-50312,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/fd6d5-RD-SL-4811.jpg,0.81030476,fd6d5-RD-SL-4811,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/214b9-67200.jpg,0.850334,214b9-67200,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-69412 M.jpg,0.83358383,dee97-69412 M,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/65a68-71565.jpg,0.88741255,65a68-71565,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/d5c10-75245.jpg,0.74516296,d5c10-75245,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-63869.jpg,0.780515,b5b5f-63869,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/dee97-71246.jpg,0.7132014,dee97-71246,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9b50a-74025.jpg,0.6850282,9b50a-74025,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b238c-70576.jpg,0.8917297,b238c-70576,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/060f1-71293.jpg,0.9171913,060f1-71293,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6544f-73134.jpg,0.8042836,6544f-73134,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/9cf64-77814.jpg,0.77588403,9cf64-77814,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/6dcd4-9441.jpg,0.68599755,6dcd4-9441,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21ac7-74478.jpg,0.78211844,21ac7-74478,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/406e2-71596.jpg,0.7725233,406e2-71596,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/c433b-76574.jpg,0.90096724,c433b-76574,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/b5b5f-79207.jpg,0.80715287,b5b5f-79207,4,False,ttct,bookleta,activity2i
../../data/outputs/bookleta/activity2i/21e0e-74432.jpg,0.86023605,21e0e-74432,4,False,ttct,bookleta,activity2i
