test,path,id,booklet,elaboration_raw,activity
audra,../../../../data/others/audra/drawings/primary_images/Images_17/939_17.jpg,939_17,primary,0.0451764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1035_17.jpg,1035_17,primary,0.04129411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9874_17.jpg,9874_17,primary,0.10091176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7418_17.jpg,7418_17,primary,0.043470588235294115,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3891_17.jpg,3891_17,primary,0.03526470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4305_17.jpg,4305_17,primary,0.06502941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2840_17.jpg,2840_17,primary,0.08273529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5732_17.jpg,5732_17,primary,0.05664705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10747_17.jpg,10747_17,primary,0.03561764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7778_17.jpg,7778_17,primary,0.10935294117647058,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4821_17.jpg,4821_17,primary,0.05602941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2535_17.jpg,2535_17,primary,0.08438235294117646,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5452_17.jpg,5452_17,primary,0.13573529411764707,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10852_17.jpg,10852_17,primary,0.03514705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1479_17.jpg,1479_17,primary,0.07676470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6563_17.jpg,6563_17,primary,0.11241176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2448_17.jpg,2448_17,primary,0.10173529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2219_17.jpg,2219_17,primary,0.10652941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4018_17.jpg,4018_17,primary,0.044470588235294116,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1081_17.jpg,1081_17,primary,0.07673529411764705,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10759_17.jpg,10759_17,primary,0.03929411764705883,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7766_17.jpg,7766_17,primary,0.03685294117647059,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9084_17.jpg,9084_17,primary,0.01597058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9233_17.jpg,9233_17,primary,0.18870588235294117,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10659_17.jpg,10659_17,primary,0.06526470588235295,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3825_17.jpg,3825_17,primary,0.036647058823529415,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4006_17.jpg,4006_17,primary,0.055705882352941175,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10831_17.jpg,10831_17,primary,0.06876470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5260_17.jpg,5260_17,primary,0.05647058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3630_17.jpg,3630_17,primary,0.12176470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5893_17.jpg,5893_17,primary,0.06085294117647059,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8779_17.jpg,8779_17,primary,0.16291176470588234,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2276_17.jpg,2276_17,primary,0.09452941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4833_17.jpg,4833_17,primary,0.04144117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4491_17.jpg,4491_17,primary,0.13364705882352942,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8675_17.jpg,8675_17,primary,0.059647058823529414,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1516_17.jpg,1516_17,primary,0.06091176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8803_17.jpg,8803_17,primary,0.05723529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1475_17.jpg,1475_17,primary,0.055911764705882355,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1093_17.jpg,1093_17,primary,0.04661764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1575_17.jpg,1575_17,primary,0.10373529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6343_17.jpg,6343_17,primary,0.1288235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9096_17.jpg,9096_17,primary,0.047705882352941174,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5523_17.jpg,5523_17,primary,0.05708823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1359_17.jpg,1359_17,primary,0.1,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1259_17.jpg,1259_17,primary,0.17797058823529413,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3837_17.jpg,3837_17,primary,0.052941176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1508_17.jpg,1508_17,primary,0.17694117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5423_17.jpg,5423_17,primary,0.06447058823529411,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4114_17.jpg,4114_17,primary,0.0666470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7849_17.jpg,7849_17,primary,0.14188235294117646,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6998_17.jpg,6998_17,primary,0.07238235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5190_17.jpg,5190_17,primary,0.06947058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3862_17.jpg,3862_17,primary,0.07926470588235295,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4905_17.jpg,4905_17,primary,0.16447058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/515_17.jpg,515_17,primary,0.15561764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10285_17.jpg,10285_17,primary,0.04602941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3769_17.jpg,3769_17,primary,0.10247058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6693_17.jpg,6693_17,primary,0.05761764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6275_17.jpg,6275_17,primary,0.06455882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7742_17.jpg,7742_17,primary,0.10241176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6793_17.jpg,6793_17,primary,0.06823529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1312_17.jpg,1312_17,primary,0.07502941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8835_17.jpg,8835_17,primary,0.0725,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10968_17.jpg,10968_17,primary,0.06788235294117648,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1543_17.jpg,1543_17,primary,0.11911764705882352,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/190_17.jpg,190_17,primary,0.039588235294117646,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2094_17.jpg,2094_17,primary,0.09041176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10815_17.jpg,10815_17,primary,0.05347058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3801_17.jpg,3801_17,primary,0.03652941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1789_17.jpg,1789_17,primary,0.1691764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2403_17.jpg,2403_17,primary,0.14508823529411766,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6528_17.jpg,6528_17,primary,0.12120588235294118,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/507_17.jpg,507_17,primary,0.07623529411764705,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3383_17.jpg,3383_17,primary,0.06758823529411764,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6379_17.jpg,6379_17,primary,0.10911764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4917_17.jpg,4917_17,primary,0.14935294117647058,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10671_17.jpg,10671_17,primary,0.0475,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2503_17.jpg,2503_17,primary,0.03373529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10819_17.jpg,10819_17,primary,0.037088235294117644,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3618_17.jpg,3618_17,primary,0.11705882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8000_17.jpg,8000_17,primary,0.05464705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8651_17.jpg,8651_17,primary,0.08305882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4809_17.jpg,4809_17,primary,0.14497058823529413,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6681_17.jpg,6681_17,primary,0.057352941176470586,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6367_17.jpg,6367_17,primary,0.06476470588235295,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1300_17.jpg,1300_17,primary,0.05064705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2186_17.jpg,2186_17,primary,0.08941176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/235_17.jpg,235_17,primary,0.16038235294117648,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3606_17.jpg,3606_17,primary,0.06929411764705883,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10712_17.jpg,10712_17,primary,0.06952941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10907_17.jpg,10907_17,primary,0.07652941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3813_17.jpg,3813_17,primary,0.08791176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4030_17.jpg,4030_17,primary,0.03611764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7964_17.jpg,7964_17,primary,0.11238235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6517_17.jpg,6517_17,primary,0.05611764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7671_17.jpg,7671_17,primary,0.06361764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4740_17.jpg,4740_17,primary,0.12705882352941175,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10584_17.jpg,10584_17,primary,0.08191176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9508_17.jpg,9508_17,primary,0.051970588235294116,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10733_17.jpg,10733_17,primary,0.07629411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10062_17.jpg,10062_17,primary,0.07335294117647059,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2441_17.jpg,2441_17,primary,0.10602941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5984_17.jpg,5984_17,primary,0.03626470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2541_17.jpg,2541_17,primary,0.05629411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8388_17.jpg,8388_17,primary,0.11955882352941176,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/526_17.jpg,526_17,primary,0.060441176470588234,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2522_17.jpg,2522_17,primary,0.09052941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3851_17.jpg,3851_17,primary,0.15708823529411764,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4172_17.jpg,4172_17,primary,0.07341176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4623_17.jpg,4623_17,primary,0.09529411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10845_17.jpg,10845_17,primary,0.06088235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5214_17.jpg,5214_17,primary,0.040558823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3951_17.jpg,3951_17,primary,0.11220588235294118,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6192_17.jpg,6192_17,primary,0.09373529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10938_17.jpg,10938_17,primary,0.03258823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10838_17.jpg,10838_17,primary,0.06308823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/988_17.jpg,988_17,primary,0.22920588235294118,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1562_17.jpg,1562_17,primary,0.10835294117647058,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5318_17.jpg,5318_17,primary,0.08220588235294117,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7976_17.jpg,7976_17,primary,0.05511764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6505_17.jpg,6505_17,primary,0.09541176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5434_17.jpg,5434_17,primary,0.0716764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2202_17.jpg,2202_17,primary,0.0826764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2553_17.jpg,2553_17,primary,0.06829411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3582_17.jpg,3582_17,primary,0.05908823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9328_17.jpg,9328_17,primary,0.04344117647058823,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/683_17.jpg,683_17,primary,0.04944117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2530_17.jpg,2530_17,primary,0.09064705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2687_17.jpg,2687_17,primary,0.0716764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5306_17.jpg,5306_17,primary,0.04682352941176471,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4160_17.jpg,4160_17,primary,0.06582352941176471,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6180_17.jpg,6180_17,primary,0.07338235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/218_17.jpg,218_17,primary,0.049676470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1350_17.jpg,1350_17,primary,0.06097058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8166_17.jpg,8166_17,primary,0.046911764705882354,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6433_17.jpg,6433_17,primary,0.06138235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2518_17.jpg,2518_17,primary,0.07447058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2249_17.jpg,2249_17,primary,0.13997058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8580_17.jpg,8580_17,primary,0.09388235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1454_17.jpg,1454_17,primary,0.06273529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8922_17.jpg,8922_17,primary,0.05744117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4148_17.jpg,4148_17,primary,0.08023529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7940_17.jpg,7940_17,primary,0.053588235294117645,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3152_17.jpg,3152_17,primary,0.08588235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1378_17.jpg,1378_17,primary,0.05779411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5353_17.jpg,5353_17,primary,0.14229411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10961_17.jpg,10961_17,primary,0.04797058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5330_17.jpg,5330_17,primary,0.05511764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8178_17.jpg,8178_17,primary,0.0415,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9990_17.jpg,9990_17,primary,0.11611764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/199_17.jpg,199_17,primary,0.11008823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1895_17.jpg,1895_17,primary,0.14626470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9532_17.jpg,9532_17,primary,0.2758529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7647_17.jpg,7647_17,primary,0.15505882352941178,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10678_17.jpg,10678_17,primary,0.040911764705882356,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7952_17.jpg,7952_17,primary,0.05588235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3711_17.jpg,3711_17,primary,0.07570588235294118,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10873_17.jpg,10873_17,primary,0.11014705882352942,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10766_17.jpg,10766_17,primary,0.09252941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10380_17.jpg,10380_17,primary,0.06891176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3294_17.jpg,3294_17,primary,0.18252941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7659_17.jpg,7659_17,primary,0.07408823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1425_17.jpg,1425_17,primary,0.11505882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1987_17.jpg,1987_17,primary,0.0693235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9520_17.jpg,9520_17,primary,0.11308823529411764,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2569_17.jpg,2569_17,primary,0.18191176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8984_17.jpg,8984_17,primary,0.10047058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1645_17.jpg,1645_17,primary,0.07970588235294118,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8791_17.jpg,8791_17,primary,0.068,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2709_17.jpg,2709_17,primary,0.09208823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7315_17.jpg,7315_17,primary,0.07076470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4575_17.jpg,4575_17,primary,0.1271764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1638_17.jpg,1638_17,primary,0.08273529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7268_17.jpg,7268_17,primary,0.053794117647058826,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3343_17.jpg,3343_17,primary,0.13041176470588237,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2146_17.jpg,2146_17,primary,0.03447058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/806_17.jpg,806_17,primary,0.047911764705882355,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/288_17.jpg,288_17,primary,0.07744117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9072_17.jpg,9072_17,primary,0.0748235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7790_17.jpg,7790_17,primary,0.12423529411764705,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8214_17.jpg,8214_17,primary,0.10529411764705883,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9623_17.jpg,9623_17,primary,0.08226470588235293,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6925_17.jpg,6925_17,primary,0.04670588235294117,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8996_17.jpg,8996_17,primary,0.0726764705882353,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10338_17.jpg,10338_17,primary,0.06644117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10569_17.jpg,10569_17,primary,0.043941176470588234,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6587_17.jpg,6587_17,primary,0.15173529411764705,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/8534_17.jpg,8534_17,primary,0.09102941176470589,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4467_17.jpg,4467_17,primary,0.04814705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2037_17.jpg,2037_17,primary,0.041705882352941176,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10345_17.jpg,10345_17,primary,0.04505882352941176,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2054_17.jpg,2054_17,primary,0.08279411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6599_17.jpg,6599_17,primary,0.07352941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7548_17.jpg,7548_17,primary,0.0998235294117647,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/914_17.jpg,914_17,primary,0.042352941176470586,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2129_17.jpg,2129_17,primary,0.09635294117647059,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6846_17.jpg,6846_17,primary,0.027823529411764705,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4479_17.jpg,4479_17,primary,0.04229411764705882,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/11068_17.jpg,11068_17,primary,0.016794117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6913_17.jpg,6913_17,primary,0.07073529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3781_17.jpg,3781_17,primary,0.03308823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10373_17.jpg,10373_17,primary,0.063,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10422_17.jpg,10422_17,primary,0.04814705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2001_17.jpg,2001_17,primary,0.09117647058823529,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1909_17.jpg,1909_17,primary,0.07626470588235294,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10522_17.jpg,10522_17,primary,0.08555882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3994_17.jpg,3994_17,primary,0.08747058823529412,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10880_17.jpg,10880_17,primary,0.06202941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/4551_17.jpg,4551_17,primary,0.05594117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5166_17.jpg,5166_17,primary,0.07341176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5654_17.jpg,5654_17,primary,0.04294117647058823,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/480_17.jpg,480_17,primary,0.07211764705882354,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3204_17.jpg,3204_17,primary,0.08558823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/5178_17.jpg,5178_17,primary,0.04808823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1966_17.jpg,1966_17,primary,0.05123529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/7194_17.jpg,7194_17,primary,0.10735294117647058,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6901_17.jpg,6901_17,primary,0.05367647058823529,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/3424_17.jpg,3424_17,primary,0.05241176470588235,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10787_17.jpg,10787_17,primary,0.13852941176470587,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2742_17.jpg,2742_17,primary,0.041205882352941176,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2834_17.jpg,2834_17,primary,0.056205882352941175,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2596_17.jpg,2596_17,primary,0.04973529411764706,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2070_17.jpg,2070_17,primary,0.08729411764705883,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10699_17.jpg,10699_17,primary,0.04264705882352941,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/6391_17.jpg,6391_17,primary,0.212,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/658_17.jpg,658_17,primary,0.047705882352941174,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2912_17.jpg,2912_17,primary,0.08691176470588236,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10193_17.jpg,10193_17,primary,0.04002941176470588,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10575_17.jpg,10575_17,primary,0.054764705882352945,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/2607_17.jpg,2607_17,primary,0.0995,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9826_17.jpg,9826_17,primary,0.09994117647058824,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1581_17.jpg,1581_17,primary,0.0725,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/9484_17.jpg,9484_17,primary,0.050176470588235295,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10408_17.jpg,10408_17,primary,0.04858823529411765,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10359_17.jpg,10359_17,primary,0.053,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/10508_17.jpg,10508_17,primary,0.08155882352941177,Images_17
audra,../../../../data/others/audra/drawings/primary_images/Images_17/1840_17.jpg,1840_17,primary,0.07620588235294118,Images_17
