path,zlist_least_dist,zlist_most_dist,zlist_mean_dist,zlist_3least_dist,id,contrast_factor,crop_bottom,test,task,activity
../../data/outputs/bookleta/activity2d/781e5-80411.jpg,0.6920217,0.74792504,0.7252915,0.7029899,781e5-80411,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-74634.jpg,0.7055917,0.7640769,0.73087245,0.7123615,d5183-74634,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/cc508-75269.jpg,0.6779755,0.7460518,0.71744764,0.6864686,cc508-75269,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-75666-UM.jpg,0.68280405,0.7388847,0.71827793,0.698126,3ee42-75666-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9508e-71601.jpg,0.67481387,0.7594882,0.7279162,0.6907387,9508e-71601,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b02df-RD-NS134711.jpg,0.6688622,0.7411411,0.7132038,0.68274754,b02df-RD-NS134711,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/214b9-72632.jpg,0.68832326,0.74699944,0.7239198,0.70413274,214b9-72632,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-75925.jpg,0.6862974,0.7385683,0.7173057,0.69657046,d5183-75925,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6771d-68091.jpg,0.66493016,0.74207056,0.7207349,0.6976618,6771d-68091,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-74193.jpg,0.7460948,0.7802657,0.7587019,0.74908787,d5183-74193,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/39dc2-70737.jpg,0.7067267,0.7790743,0.7507778,0.7260352,39dc2-70737,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/2953c-68225.jpg,0.6855887,0.7523066,0.72215194,0.6966586,2953c-68225,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-7844.jpg,0.7117944,0.8104571,0.76430416,0.7372133,6dcd4-7844,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dbfa7-79083.jpg,0.6773822,0.7688389,0.73778474,0.70698905,dbfa7-79083,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-75096.jpg,0.6699704,0.7645565,0.7334248,0.70542234,9b50a-75096,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6544f-75549.jpg,0.68691933,0.7470709,0.71835214,0.6913798,6544f-75549,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d9583-69730.jpg,0.6858685,0.75460404,0.72490084,0.6982704,d9583-69730,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21ac7-74688.jpg,0.693818,0.7480297,0.7323626,0.71419317,21ac7-74688,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/4f5cb-74883.jpg,0.70503485,0.7507305,0.730994,0.7103915,4f5cb-74883,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/fd6d5-RD-FM-4811.jpg,0.6965202,0.74253047,0.7198926,0.7013802,fd6d5-RD-FM-4811,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-78281.jpg,0.67002875,0.76837987,0.7377309,0.709212,9cf64-78281,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-2257.jpg,0.71487296,0.7750467,0.7426318,0.7224529,6dcd4-2257,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6544f-76294.jpg,0.7143812,0.77343076,0.73638856,0.71996325,6544f-76294,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-72978.jpg,0.70912987,0.75808686,0.735606,0.7163634,bcb6d-72978,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-71369.jpg,0.69440126,0.7457711,0.7238455,0.7053636,a718a-71369,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/4f5cb-75578.jpg,0.699701,0.7618433,0.7342398,0.71163636,4f5cb-75578,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-76049.jpg,0.69040704,0.7449177,0.7182019,0.6960287,bcb6d-76049,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21e0e-71234.jpg,0.6965101,0.7465128,0.7222341,0.7012635,21e0e-71234,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-75211.jpg,0.69728637,0.74182546,0.7196781,0.6996147,b238c-75211,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5c10-68972.jpg,0.7189762,0.7794274,0.75223416,0.7296521,d5c10-68972,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-75417.jpg,0.68868625,0.7556412,0.7267189,0.69886035,b238c-75417,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-1603.jpg,0.7171608,0.76052874,0.74204075,0.726676,6dcd4-1603,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/20479-50312.jpg,0.6725218,0.75613153,0.7224146,0.6960165,20479-50312,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/fd6d5-RD-SL-4811.jpg,0.7125244,0.77674836,0.7484554,0.72781736,fd6d5-RD-SL-4811,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/214b9-67200.jpg,0.6856346,0.7390311,0.7187673,0.7001397,214b9-67200,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dee97-69412 M.jpg,0.68788403,0.74196315,0.72100604,0.7054076,dee97-69412 M,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/65a68-71565.jpg,0.6951048,0.7734991,0.73528063,0.7036,65a68-71565,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5c10-75245.jpg,0.68702316,0.7443539,0.72083795,0.69960624,d5c10-75245,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b5b5f-63869.jpg,0.71488047,0.76310766,0.73643136,0.7167987,b5b5f-63869,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dee97-71246.jpg,0.68055725,0.74447644,0.7187957,0.68727845,dee97-71246,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-74025.jpg,0.6953922,0.75146365,0.72722846,0.7044542,9b50a-74025,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-70576.jpg,0.6834352,0.7429143,0.7238134,0.70247054,b238c-70576,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-71293.jpg,0.69264495,0.74922895,0.72327316,0.70196795,060f1-71293,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6544f-73134.jpg,0.6940508,0.7495568,0.72442055,0.7019458,6544f-73134,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-77814.jpg,0.69886136,0.75912815,0.72782415,0.70448095,9cf64-77814,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-9441.jpg,0.699177,0.77244145,0.72978735,0.70860714,6dcd4-9441,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21ac7-74478.jpg,0.709147,0.7842898,0.75404614,0.7333599,21ac7-74478,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/406e2-71596.jpg,0.6988722,0.7608621,0.7316431,0.7026102,406e2-71596,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/c433b-76574.jpg,0.70100284,0.7829093,0.7408086,0.7152877,c433b-76574,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b5b5f-79207.jpg,0.7200809,0.7467064,0.73298144,0.7224296,b5b5f-79207,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21e0e-74432.jpg,0.6703838,0.7738845,0.7294597,0.6989088,21e0e-74432,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-71596_Unmatched.jpg,0.7013092,0.74584967,0.7258304,0.70933574,68332-71596_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-73791.jpg,0.6892707,0.7482243,0.72319573,0.6997695,d5183-73791,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/4f5cb-77565.jpg,0.6859001,0.7528347,0.7246869,0.7019729,4f5cb-77565,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/08d53-74881.jpg,0.6701186,0.74756753,0.7159296,0.68709105,08d53-74881,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/326d8-75525.jpg,0.70372856,0.7474675,0.72923934,0.71048385,326d8-75525,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5c10-74370.jpg,0.69149435,0.7483282,0.72483575,0.6987667,d5c10-74370,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/2953c-71792.jpg,0.6861528,0.7461084,0.72286403,0.69396466,2953c-71792,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/8e820-74156.jpg,0.692592,0.7437769,0.72555965,0.71047705,8e820-74156,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-8159.jpg,0.69313943,0.7483911,0.72574556,0.70089346,6dcd4-8159,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dbfa7-79307.jpg,0.72041,0.7729893,0.7409679,0.7249271,dbfa7-79307,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/fd6d5-RD-KW-4811.jpg,0.6907258,0.7493435,0.7261816,0.70078135,fd6d5-RD-KW-4811,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-6799.jpg,0.7022028,0.7562177,0.7282572,0.7099557,060f1-6799,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-80492.jpg,0.7382467,0.7693967,0.7503149,0.74054027,b238c-80492,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-74723_Unmatched.jpg,0.6696856,0.77689064,0.73450786,0.69619685,68332-74723_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-74836.jpg,0.69505143,0.75052905,0.72679996,0.7041149,d5183-74836,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bb3e3-RD-SL-4811.jpg,0.7125244,0.77674836,0.7484554,0.72781736,bb3e3-RD-SL-4811,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-70830.jpg,0.6935636,0.73806036,0.71873206,0.70246106,060f1-70830,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-70993.jpg,0.6905391,0.74331814,0.72263783,0.7002497,060f1-70993,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/214b9-65960.jpg,0.7171769,0.7970551,0.7738992,0.74712354,214b9-65960,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-78380.jpg,0.72108996,0.7555568,0.74062425,0.72764826,a718a-78380,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-71787_Unmatched.jpg,0.68799317,0.76200056,0.7327917,0.7028303,68332-71787_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/94fd1-70979.jpg,0.6801435,0.74722975,0.72054017,0.6996588,94fd1-70979,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-77207.jpg,0.6989856,0.7638541,0.7276162,0.709321,ce6fd-77207,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-14011.jpg,0.70096695,0.754493,0.7281579,0.70689565,ce6fd-14011,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-77637.jpg,0.6377615,0.76945174,0.7246932,0.6888388,b238c-77637,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/39dc2-72516.jpg,0.69835496,0.7718114,0.73987937,0.7110994,39dc2-72516,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-RD-SG-4711.jpg,0.7011123,0.764192,0.73190945,0.71209574,060f1-RD-SG-4711,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bb3e3-RD-FM-4811.jpg,0.6965202,0.74253047,0.7198926,0.7013802,bb3e3-RD-FM-4811,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-76486-UM.jpg,0.6726522,0.7509504,0.7271576,0.70560664,3ee42-76486-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ea193-74741.jpg,0.7034904,0.7530675,0.7312485,0.7077589,ea193-74741,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-76063.jpg,0.69619983,0.755759,0.7328426,0.70790964,9cf64-76063,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b5b5f-76123.jpg,0.7061306,0.7666481,0.73309946,0.70766515,b5b5f-76123,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ea193-72318.jpg,0.6794992,0.74663305,0.7161292,0.6862602,ea193-72318,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dbfa7-78393.jpg,0.6394894,0.78489524,0.7367624,0.6994192,dbfa7-78393,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-77978.jpg,0.7226988,0.7677191,0.7450192,0.72545123,ce6fd-77978,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-1354.jpg,0.7047183,0.77804077,0.74869055,0.7216442,6dcd4-1354,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-70338.jpg,0.684898,0.7406441,0.7203043,0.701541,d5183-70338,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21e0e-76346.jpg,0.6924791,0.7478354,0.72141016,0.7013696,21e0e-76346,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-78295.jpg,0.70439506,0.7850313,0.73707294,0.71051073,ce6fd-78295,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/65a68-73401-blank score sheet.jpg,0.6944766,0.7456199,0.72093904,0.69973844,65a68-73401-blank score sheet,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/94fd1-66368_UM.jpg,0.69535625,0.7352544,0.7218865,0.70835876,94fd1-66368_UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-70441-UM.jpg,0.6560743,0.7508591,0.72223616,0.6927541,3ee42-70441-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dee97-73321.jpg,0.7120981,0.7607309,0.7416949,0.72358817,dee97-73321,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-78726.jpg,0.69233584,0.7421071,0.7205246,0.6989887,ce6fd-78726,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/65a68-74360.jpg,0.71070635,0.79560155,0.7501167,0.72457165,65a68-74360,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a2181-66368_UM_TTCT Post ASS SS2011 EoL2.jpg,0.69535625,0.7352544,0.7218865,0.70835876,a2181-66368_UM_TTCT Post ASS SS2011 EoL2,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/cc508-76542.jpg,0.6832279,0.74731326,0.72132444,0.69743186,cc508-76542,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/94fd1-71727.jpg,0.6946822,0.7331439,0.7191739,0.70468515,94fd1-71727,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/326d8-71988.jpg,0.71036905,0.77139693,0.74837255,0.725887,326d8-71988,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dbfa7-78234.jpg,0.72246623,0.772989,0.7480266,0.72691005,dbfa7-78234,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/8e820-67844.jpg,0.6521417,0.79077446,0.74219465,0.7078417,8e820-67844,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-70772.jpg,0.7110537,0.76600075,0.7420362,0.7222635,060f1-70772,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/406e2-19836.jpg,0.6758349,0.7427908,0.7164403,0.69165343,406e2-19836,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-78483.jpg,0.6967089,0.7594475,0.7332715,0.707316,ce6fd-78483,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-72441.jpg,0.6968225,0.75010777,0.72991407,0.7103947,a718a-72441,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ea193-74745.jpg,0.6896343,0.7503878,0.7308527,0.7089295,ea193-74745,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b5b5f-78888.jpg,0.70516497,0.7426982,0.72706735,0.7162857,b5b5f-78888,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-74440-UM.jpg,0.7071762,0.76270574,0.73999834,0.7143879,3ee42-74440-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-75783_Unmatched.jpg,0.6908078,0.7395499,0.7190695,0.70013505,68332-75783_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-75689.jpg,0.67164135,0.759225,0.7304849,0.70005435,a718a-75689,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-79631.jpg,0.666987,0.75185865,0.7249869,0.69419545,9cf64-79631,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-80537.jpg,0.6856139,0.7578019,0.7369676,0.7068042,b238c-80537,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-1033.jpg,0.71272886,0.7563815,0.7323553,0.71896905,6dcd4-1033,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21e0e-76948.jpg,0.7396333,0.7909146,0.76601374,0.74384147,21e0e-76948,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9508e-67863.jpg,0.7264749,0.78373975,0.7450161,0.72817534,9508e-67863,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-66091.jpg,0.69328237,0.7441044,0.7238834,0.7012768,bcb6d-66091,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/2953c-72841.jpg,0.68261933,0.75161743,0.7272698,0.69914025,2953c-72841,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-78864.jpg,0.6886836,0.7460066,0.71715564,0.69682914,ce6fd-78864,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-8956.jpg,0.6858187,0.74535704,0.723503,0.6990071,6dcd4-8956,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-74733_Unmatched.jpg,0.69215953,0.7439505,0.72495294,0.7018161,68332-74733_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-2704.jpg,0.7213993,0.79481715,0.75304955,0.72694474,6dcd4-2704,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-74668.jpg,0.69672626,0.7719453,0.73934686,0.7059488,bcb6d-74668,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-70773.jpg,0.7113224,0.77041507,0.7365066,0.72030544,060f1-70773,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-68972.jpg,0.67985874,0.74791193,0.7237085,0.7023961,9b50a-68972,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-72094.jpg,0.69449925,0.7536491,0.7292737,0.70751554,9b50a-72094,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-74052.jpg,0.7009851,0.7524015,0.7261728,0.708245,bcb6d-74052,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-75273.jpg,0.74091005,0.7921745,0.76370674,0.7480536,a718a-75273,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-8177.jpg,0.66990954,0.7509146,0.72750366,0.69793123,6dcd4-8177,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-77017.jpg,0.7051677,0.7564718,0.73089576,0.7139736,bcb6d-77017,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-78555.jpg,0.7141808,0.74819785,0.7289057,0.7174261,a718a-78555,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-74872.jpg,0.691115,0.7445158,0.72478896,0.7028993,ce6fd-74872,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/a718a-41315.jpg,0.6994105,0.76321256,0.7376515,0.7159063,a718a-41315,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-74429.jpg,0.6877099,0.74855375,0.72714275,0.706896,d5183-74429,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b5b5f-67808.jpg,0.69800484,0.7585491,0.73911786,0.7181875,b5b5f-67808,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/c433b-34179.jpg,0.6883552,0.75252587,0.7247161,0.6968119,c433b-34179,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b560a-68528_Unmatched.jpg,0.69950676,0.7553174,0.7328172,0.71190023,b560a-68528_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-72166.jpg,0.7014339,0.7587621,0.735085,0.7116356,060f1-72166,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/20479-73676.jpg,0.6979124,0.7471739,0.73089224,0.7135404,20479-73676,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/4f5cb-76904.jpg,0.72040045,0.763247,0.73986006,0.7253969,4f5cb-76904,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dee97-7534.jpg,0.68348265,0.7640046,0.73052526,0.69337696,dee97-7534,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/39dc2-70689.jpg,0.6830256,0.74886733,0.73267126,0.71141404,39dc2-70689,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/20479-66051.jpg,0.6967809,0.759185,0.7297519,0.70746917,20479-66051,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/fd6d5-73152.jpg,0.7173177,0.7989009,0.751857,0.7341612,fd6d5-73152,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/781e5-74809.jpg,0.690181,0.7419889,0.7127296,0.6928739,781e5-74809,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3d919-75589.jpg,0.6878134,0.75167626,0.7188104,0.6964848,3d919-75589,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/214b9-75037.jpg,0.7051483,0.7509112,0.72531635,0.7096637,214b9-75037,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6771d-71866.jpg,0.70379806,0.76982003,0.7374018,0.7156861,6771d-71866,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/65a68-73780.jpg,0.6916294,0.7616154,0.74115646,0.71574754,65a68-73780,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-70858.jpg,0.7052543,0.7466892,0.72666436,0.7129011,9b50a-70858,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/ce6fd-75760.jpg,0.7051401,0.75366783,0.7295295,0.71195054,ce6fd-75760,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9b50a-74551.jpg,0.69862545,0.76312166,0.7400527,0.7183368,9b50a-74551,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-69371-UM.jpg,0.70265424,0.7613581,0.73658216,0.71800685,3ee42-69371-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/c433b-75440.jpg,0.6908189,0.7625954,0.7373809,0.7083791,c433b-75440,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/6dcd4-1636.jpg,0.6928035,0.73018503,0.71866477,0.70182234,6dcd4-1636,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/bcb6d-75830.jpg,0.69626516,0.7579211,0.73193187,0.7054089,bcb6d-75830,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/2953c-71581.jpg,0.68165094,0.7442241,0.71828026,0.6930342,2953c-71581,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/fd6d5-71624.jpg,0.7015363,0.74936557,0.72440964,0.7040172,fd6d5-71624,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-75197.jpg,0.6983149,0.77395636,0.740267,0.7086082,9cf64-75197,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-77751.jpg,0.7058022,0.7677677,0.74293804,0.71816784,b238c-77751,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/060f1-69656.jpg,0.69940746,0.74107885,0.72211623,0.7072012,060f1-69656,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/4f5cb-75884.jpg,0.7150762,0.7414471,0.7314101,0.7188158,4f5cb-75884,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/68332-74281_Unmatched.jpg,0.7044005,0.77229345,0.73589766,0.70860434,68332-74281_Unmatched,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9508e-67218.jpg,0.6981465,0.74722373,0.7235044,0.70355225,9508e-67218,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/dbfa7-78523.jpg,0.69903874,0.76436126,0.7430607,0.71739197,dbfa7-78523,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/214b9-75497.jpg,0.658654,0.745515,0.72064316,0.6879432,214b9-75497,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-77532.jpg,0.7012779,0.75036865,0.72590005,0.70447046,9cf64-77532,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/b238c-63435.jpg,0.73223794,0.7711197,0.7554851,0.74125767,b238c-63435,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/21e0e-66530.jpg,0.68876374,0.7467098,0.7195158,0.6979615,21e0e-66530,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/3ee42-71488-UM.jpg,0.67972136,0.7491603,0.7209386,0.69543904,3ee42-71488-UM,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/9cf64-77650.jpg,0.69643295,0.7525604,0.7252042,0.7036347,9cf64-77650,4,False,ttct,bookleta,activity2d
../../data/outputs/bookleta/activity2d/d5183-74248.jpg,0.6977399,0.7475587,0.7208584,0.7068351,d5183-74248,4,False,ttct,bookleta,activity2d
